Date,VOO,SPY,IVV,VXX,HYG,LQD,IEF,CAR,CVNA,AEVA,CYN,IBIT,MSTR
2011-02-08,93.35302,101.99737,102.26830,,41.40439,64.38698,67.49447,14.41313,,,,,11.33300
2011-02-09,93.12213,101.76655,102.00704,,41.17071,64.80283,67.87954,14.44163,,,,,11.28400
2011-02-10,93.15290,101.80500,102.05314,,41.21565,64.48342,67.65734,14.63165,,,,,11.50800
2011-02-11,93.73789,102.41277,102.65247,,41.31902,64.83903,67.96842,14.72666,,,,,11.73800
2011-02-14,93.96882,102.65898,102.89062,,41.35048,64.88115,67.99064,14.74567,,,,,11.70000
2011-02-15,93.63013,102.33585,102.57560,,41.26960,65.02578,68.14610,14.76467,,,,,11.63300
2011-02-16,94.23053,102.98216,103.19797,,41.28306,64.94746,68.04987,14.87868,,,,,11.78800
2011-02-17,94.58463,103.28991,103.54373,,41.37745,65.06802,68.30164,15.69577,,,,,11.69000
2011-02-18,94.73855,103.50535,103.75888,,41.50327,65.16440,68.28687,15.39174,,,,,11.66800
2011-02-22,92.79883,101.42799,101.69204,,41.16175,65.34525,68.94595,15.02120,,,,,11.62800
2011-02-23,92.27539,100.80479,101.05428,,41.20219,65.26684,68.77561,14.50814,,,,,11.47200
2011-02-24,92.18304,100.73554,100.99279,,41.23364,65.33917,68.95332,14.27061,,,,,11.48000
2011-02-25,93.18371,101.81270,102.02241,,41.35947,65.64653,69.17546,14.49864,,,,,11.69500
2011-02-28,93.73789,102.44357,102.66779,,41.56616,65.82131,69.14587,14.55564,,,,,11.88500
2011-03-01,92.13686,100.73554,100.99279,,41.50243,65.82249,69.22458,14.08059,,,,,11.49900
2011-03-02,92.39857,100.95096,101.15415,,41.53858,65.47157,68.86081,14.45113,,,,,11.58100
2011-03-03,93.98420,102.68974,102.89832,,41.68780,65.19328,68.39322,15.35373,,,,,12.00300
2011-03-04,93.29143,101.92040,102.16070,,41.60189,65.44135,68.88316,15.20172,,,,,12.34700
2011-03-07,92.47553,101.12019,101.39235,,41.61093,65.27797,68.71236,14.60315,,,,,12.17700
2011-03-08,93.33765,102.00504,102.22218,,41.57473,65.19328,68.54907,15.14471,,,,,12.17700
2011-03-09,93.22986,101.85886,102.09155,,41.45720,65.53209,68.94994,15.08770,,,,,12.15800
2011-03-10,91.52106,99.97386,100.22445,,41.24014,65.79829,69.53629,14.65065,,,,,11.91000
2011-03-11,92.13686,100.66631,100.97744,,41.23109,65.73783,69.37302,14.83117,,,,,11.74100
2011-03-14,91.59807,100.05848,100.30126,,41.06377,65.81044,69.52889,14.82167,,,,,11.60700
2011-03-15,90.58200,98.91211,99.18716,,40.85122,65.80436,69.78123,14.83117,,,,,11.44700
2011-03-16,88.85782,97.08096,97.32775,,40.59801,66.19762,70.37508,14.66016,,,,,11.27800
2011-03-17,89.96622,98.36583,98.55711,,41.03667,66.15531,70.15981,14.91668,,,,,11.24300
2011-03-18,90.35108,98.72363,98.94899,,41.23109,66.19762,70.11528,15.37274,,,,,11.32400
2011-03-21,91.72121,100.25362,100.47803,,41.48434,65.98586,69.75156,15.65777,,,,,11.91300
2011-03-22,91.39793,99.90587,100.12457,,41.50691,66.10690,69.78872,15.64827,,,,,11.97700
2011-03-23,91.69043,100.19179,100.40115,,41.45720,66.06450,69.69964,16.12332,,,,,11.95300
2011-03-24,92.55253,101.14995,101.37698,,41.49338,65.84672,69.34335,16.87391,,,,,12.09800
2011-03-25,92.82777,101.45909,101.67725,,41.50691,65.74986,69.15781,17.10193,,,,,12.10500
2011-03-28,92.62673,101.21180,101.45338,,41.52049,65.77409,69.18000,17.34896,,,,,12.28300
2011-03-29,93.22979,101.89181,102.14037,,41.54311,65.45344,68.97958,17.17794,,,,,12.30000
2011-03-30,93.86382,102.59497,102.81184,,41.60641,65.67731,69.21714,17.31095,,,,,13.36900
2011-03-31,93.74014,102.45586,102.66520,,41.58382,65.46553,69.03899,17.01642,,,,,13.44800
2011-04-01,94.17309,102.88860,103.12830,,41.53374,65.77475,69.18643,17.04493,,,,,13.76500
2011-04-04,94.21951,102.97363,103.27501,,41.78854,65.92662,69.34270,17.22544,,,,,13.79200
2011-04-05,94.21951,102.95815,103.15923,,41.74307,65.96307,68.99287,17.24445,,,,,13.73500
2011-04-06,94.49784,103.28271,103.49883,,41.83405,65.75043,68.69516,17.52948,,,,,13.44800
2011-04-07,94.32773,103.02000,103.25956,,41.87502,65.65321,68.70261,17.54848,,,,,13.34600
2011-04-08,93.97207,102.66454,102.88908,,41.87502,65.61675,68.50165,17.45347,,,,,13.21400
2011-04-11,93.64732,102.35547,102.58804,,41.83405,65.62286,68.59097,17.18744,,,,,13.13800
2011-04-12,92.96695,101.59043,101.80075,,41.70211,65.85366,68.97797,17.14944,,,,,12.91300
2011-04-13,92.99786,101.58270,101.79303,,41.90232,65.96902,69.24588,17.28245,,,,,12.99800
2011-04-14,93.01334,101.65997,101.87794,,41.73396,65.80511,69.01515,17.37746,,,,,13.00000
2011-04-15,93.33805,102.03085,102.31788,,41.78854,66.15136,69.52123,17.54848,,,,,12.90000
2011-04-18,92.31749,100.88726,101.11378,,41.64295,66.24247,69.69247,17.32996,,,,,12.68600
2011-04-19,92.88962,101.46677,101.66951,,41.78854,66.38214,69.78179,17.37746,,,,,12.58800
2011-04-20,94.14217,102.84999,103.13603,,41.94783,66.41254,69.50637,18.20406,,,,,13.17900
2011-04-21,94.55968,103.37541,103.59147,,42.04792,66.47330,69.55849,18.24206,,,,,13.16800
2011-04-25,94.46691,103.26726,103.51428,,42.00240,66.54009,69.80408,18.24206,,,,,13.00400
2011-04-26,95.28649,104.15590,104.37875,,42.09796,66.84992,70.10182,18.22306,,,,,13.13900
2011-04-27,95.90502,104.83589,105.05030,,42.12529,66.76488,69.90087,18.05204,,,,,14.00400
2011-04-28,96.21429,105.17588,105.41305,,42.14803,66.97750,70.16879,18.06154,,,,,13.90000
2011-04-29,96.49261,105.42316,105.69865,,42.24813,67.10505,70.31015,18.01403,,,,,14.13000
2011-05-02,96.27617,105.26089,105.53656,,42.22660,67.26176,70.28855,17.76701,,,,,14.06900
2011-05-03,95.96687,104.88223,105.11974,,42.23575,67.23126,70.47508,17.15894,,,,,13.67000
2011-05-04,95.31740,104.18680,104.41734,,42.22200,67.32884,70.65415,17.56748,,,,,14.02700
2011-05-05,94.48238,103.24409,103.52972,,42.04804,67.56055,71.00487,17.33946,,,,,13.47700
2011-05-06,94.93081,103.69998,103.90019,,42.26322,67.56055,71.04214,17.49147,,,,,13.52900
2011-05-09,95.31740,104.10181,104.34018,,42.31818,67.62766,71.14660,17.54848,,,,,13.49300
2011-05-10,96.10604,104.99045,105.23549,,42.40975,67.35320,70.80343,18.09004,,,,,13.66500
2011-05-11,95.08547,103.88543,104.14723,,42.34565,67.46301,71.05711,17.53898,,,,,13.63700
2011-05-12,95.59574,104.38001,104.60263,,42.38684,67.30441,70.90038,17.50098,,,,,13.79600
2011-05-13,94.76071,103.57635,103.81529,,42.21287,67.50566,71.17649,17.30145,,,,,13.53000
2011-05-16,94.17309,102.91951,103.15151,,42.29529,67.70081,71.34813,16.89291,,,,,13.17800
2011-05-17,94.15763,102.90408,103.12830,,42.36852,67.79229,71.55705,16.52237,,,,,13.10000
2011-05-18,95.03904,103.82363,104.06997,,42.41891,67.62157,71.14660,16.82640,,,,,13.15000
2011-05-19,95.16275,104.07085,104.27069,,42.40059,67.73742,71.22123,16.76939,,,,,13.82700
2011-05-20,94.52877,103.24409,103.49883,,42.36852,67.68860,71.39287,16.43686,,,,,13.88300
2011-05-23,93.39993,102.04634,102.24844,,42.16710,67.64594,71.48991,15.97130,,,,,13.54200
2011-05-24,93.32262,101.96136,102.20981,,42.09841,67.73132,71.56448,15.89529,,,,,13.41000
2011-05-25,93.63189,102.30132,102.51084,,42.09841,67.59715,71.57194,15.94280,,,,,13.64400
2011-05-26,94.00302,102.77268,103.01259,,42.06178,67.88985,71.96744,16.31334,,,,,13.60000
2011-05-27,94.42051,103.16681,103.42937,,42.18997,67.96301,71.96000,16.56037,,,,,14.57100
2011-05-31,95.36380,104.24088,104.44049,,42.30448,67.95696,72.07187,16.71239,,,,,14.61900
2011-06-01,93.24529,101.89953,102.14037,,42.05845,68.29666,72.66580,16.16133,,,,,14.96900
2011-06-02,93.13705,101.79137,102.00921,,42.03082,67.67838,72.23199,16.13282,,,,,14.31900
2011-06-03,92.24014,100.77910,101.02118,,41.86496,67.82534,72.51621,15.90480,,,,,14.33700
2011-06-06,91.26594,99.71271,99.95601,,41.76365,67.70902,72.47136,15.32523,,,,,14.20000
2011-06-07,91.14222,99.65089,99.86339,,41.73137,67.94161,72.60596,15.28723,,,,,14.07300
2011-06-08,90.77113,99.23361,99.45430,,41.53332,67.98447,72.76309,15.18271,,,,,14.13900
2011-06-09,91.46700,99.99087,100.20300,,41.56092,67.80080,72.47136,15.42024,,,,,14.24500
2011-06-10,90.18349,98.60000,98.82905,,41.28915,67.72125,72.70323,15.19221,,,,,13.98300
2011-06-13,90.24536,98.67725,98.90627,,41.13251,67.79469,72.54613,15.16371,,,,,13.98100
2011-06-14,91.40513,99.92908,100.14895,,41.39046,67.59270,71.97010,16.31334,,,,,14.27300
2011-06-15,89.81241,98.15179,98.37370,,41.21548,67.96615,72.74812,15.33473,,,,,14.14000
2011-06-16,89.98249,98.36816,98.55122,,40.48297,67.83757,72.95009,15.00219,,,,,14.27700
2011-06-17,90.22989,98.66174,98.86766,,40.92979,67.86205,72.89772,14.91668,,,,,14.05000
2011-06-20,90.74016,99.16647,99.40797,,41.21548,67.87430,72.78551,15.10671,,,,,13.96600
2011-06-21,91.97728,100.52544,100.72784,,41.49181,67.85593,72.68830,15.45825,,,,,14.53000
2011-06-22,91.43606,99.91972,100.11810,,41.19241,67.94775,72.65839,15.20172,,,,,14.96800
2011-06-23,91.12674,99.63242,99.84278,,41.41351,68.12532,73.03986,15.10671,,,,,15.87900
2011-06-24,90.12452,98.47531,98.71058,,41.21548,68.16198,73.34657,15.01169,,,,,15.77400
2011-06-27,90.88593,99.35284,99.54034,,41.20622,67.94161,73.06231,15.70527,,,,,16.02300
2011-06-28,92.05132,100.64969,100.83540,,41.37204,67.47031,72.38902,16.07582,,,,,16.27800
2011-06-29,92.87489,101.51169,101.75822,,41.78203,67.31724,71.95517,16.05681,,,,,16.34300
2011-06-30,93.76060,102.48239,102.68877,,42.06305,67.41519,71.70834,16.23733,,,,,16.26800
2011-07-01,95.17461,103.99663,104.18546,,42.28653,67.41890,71.52911,16.49386,,,,,16.64100
2011-07-05,95.01922,103.91122,104.14665,,42.34215,67.65855,71.97900,16.31334,,,,,16.77300
2011-07-06,95.15910,104.03549,104.23977,,42.36068,67.79990,72.10649,16.34185,,,,,16.57500
2011-07-07,96.20019,105.11489,105.38745,,42.52760,67.81833,71.82905,16.84540,,,,,16.64100
2011-07-08,95.54755,104.36943,104.57321,,42.41168,68.25463,72.59393,16.62688,,,,,16.47200
2011-07-11,93.77614,102.48239,102.74307,,41.99444,68.48194,73.14884,15.99981,,,,,15.99200
2011-07-12,93.35661,102.03975,102.25453,,41.87855,68.53732,73.25383,15.56276,,,,,15.66300
2011-07-13,93.68288,102.38142,102.61900,,42.20308,68.70937,73.37376,15.48675,,,,,16.32200
2011-07-14,93.07688,101.67474,101.90556,,42.17989,68.28538,72.95386,15.23972,,,,,17.13100
2011-07-15,93.58967,102.26491,102.48722,,42.16598,68.43901,73.25383,14.95469,,,,,16.96900
2011-07-18,92.79721,101.42626,101.60312,,42.09182,68.17474,73.20882,14.69816,,,,,16.88100
2011-07-19,94.30440,103.07255,103.30140,,42.28187,68.50656,73.48626,15.04970,,,,,17.59800
2011-07-20,94.30440,103.01045,103.24713,,42.31896,68.34680,73.12634,15.06870,,,,,17.41000
2011-07-21,95.56309,104.43930,104.65852,,42.52298,68.24236,72.72140,15.27773,,,,,17.05800
2011-07-22,95.64079,104.50919,104.72831,,42.57858,68.51888,72.99885,15.57226,,,,,17.16800
2011-07-25,95.09691,103.92677,104.17770,,42.35144,68.19318,72.76640,15.32523,,,,,16.94200
2011-07-26,94.69292,103.53850,103.75895,,42.43951,68.49434,73.07387,15.21122,,,,,16.71200
2011-07-27,92.81271,101.41850,101.64964,,42.10571,68.29150,72.95386,14.61265,,,,,16.31300
2011-07-28,92.54857,101.12340,101.33947,,42.17061,68.43901,73.09633,14.40363,,,,,15.94900
2011-07-29,91.83378,100.43224,100.66477,,42.21236,69.05352,73.98117,14.35612,,,,,15.93700
2011-08-01,91.50748,100.00514,100.19177,,42.30605,69.25768,74.25027,14.36562,,,,,15.99900
2011-08-02,89.22330,97.45027,97.70247,,41.78369,69.83749,74.93428,13.38701,,,,,15.19200
2011-08-03,89.67390,97.97833,98.21427,,41.76037,69.81284,74.99444,13.55803,,,,,14.73700
2011-08-04,85.47847,93.38888,93.57691,,40.55695,70.31864,75.98660,13.14948,,,,,13.70400
2011-08-05,85.29201,93.24910,93.39081,,40.51495,69.44890,75.10712,12.83595,,,,,12.84000
2011-08-08,79.82236,87.17641,87.34209,,38.78913,68.78893,76.30232,11.32528,,,,,11.56800
2011-08-09,83.39625,91.23003,91.83984,,39.97389,69.40573,76.74580,12.15187,,,,,12.32300
2011-08-10,79.77575,87.19970,87.31883,,39.29756,70.02869,77.76057,11.61981,,,,,11.37200
2011-08-11,83.27197,91.11355,91.33579,,40.01120,68.59148,76.61804,12.02836,,,,,11.97900
2011-08-12,83.94012,91.72704,91.95620,,39.82462,69.37488,77.15169,12.27539,,,,,12.26200
2011-08-15,85.66492,93.66843,93.85609,,40.47297,69.50439,76.86609,12.59842,,,,,12.74300
2011-08-16,84.93462,92.86856,93.06511,,40.21645,69.75731,77.21933,12.06636,,,,,12.47000
2011-08-17,85.02782,92.93071,93.15816,,40.65956,69.94852,77.76057,12.03786,,,,,11.99100
2011-08-18,81.50052,88.92366,89.06362,,40.16513,70.04106,78.16649,11.14476,,,,,10.80000
2011-08-19,79.94669,87.47149,87.72208,,39.81530,69.95470,78.24916,11.03075,,,,,10.59200
2011-08-22,80.00883,87.54138,87.72208,,39.86196,69.69559,78.10634,10.82172,,,,,10.72200
2011-08-23,82.77472,90.42240,90.59909,,40.16047,68.89992,77.79063,10.71721,,,,,11.34500
2011-08-24,83.90907,91.69598,91.90192,,39.97854,68.08569,76.95625,11.09725,,,,,11.62300
2011-08-25,82.65042,90.29815,90.46725,,39.65673,68.46197,77.42983,10.78372,,,,,11.09300
2011-08-26,83.73811,91.61054,91.83212,,40.05789,68.49280,77.67789,11.32528,,,,,11.47600
2011-08-29,86.17770,94.24307,94.44547,,40.46365,68.71490,77.16678,11.98085,,,,,12.16800
2011-08-30,86.33305,94.49157,94.63932,,40.53828,69.07880,77.70042,12.37990,,,,,12.12400
2011-08-31,86.76816,94.91092,95.10461,,41.06071,69.28854,77.42227,12.49391,,,,,12.28800
2011-09-01,85.92910,93.91695,94.13528,,41.03393,69.33990,78.03929,12.32289,,,,,11.83700
2011-09-02,83.70704,91.51736,91.67699,,40.84148,69.76709,78.75497,11.73383,,,,,11.10100
2011-09-06,83.13211,90.84953,91.03336,,40.35795,70.17571,78.86048,11.69582,,,,,10.94300
2011-09-07,85.47847,93.41218,93.58469,,40.55512,70.31191,78.43861,12.10437,,,,,11.19700
2011-09-08,84.57723,92.44149,92.63085,,40.68187,70.25000,78.82276,11.61981,,,,,10.88500
2011-09-09,82.35519,90.01861,90.15707,,40.31573,70.32423,79.20703,11.15426,,,,,10.42300
2011-09-12,82.94565,90.60104,90.77746,,39.96831,69.89708,78.96592,10.87873,,,,,10.57900
2011-09-13,83.62935,91.43195,91.51415,,40.27344,69.88470,78.73238,11.15426,,,,,11.32900
2011-09-14,84.81031,92.69773,92.80148,,40.54100,69.85379,78.77758,11.85734,,,,,11.83000
2011-09-15,86.27093,94.29744,94.47649,,40.81331,69.61230,78.18996,12.28489,,,,,11.87600
2011-09-16,86.78368,94.85557,95.03483,,40.78984,69.61230,78.34070,12.18988,,,,,12.16000
2011-09-19,85.97573,93.91106,94.11202,,40.72879,69.99613,78.98102,11.90484,,,,,11.91000
2011-09-20,85.83584,93.80180,94.00345,,40.79452,70.02708,79.08649,11.31578,,,,,11.50800
2011-09-21,83.24090,91.03854,91.08765,,40.44243,70.18809,79.42548,10.57469,,,,,11.47500
2011-09-22,80.63036,88.09579,88.30369,,39.89318,70.32423,80.16373,9.82411,,,,,10.82000
2011-09-23,81.00539,88.62656,88.72246,,40.00117,69.89088,79.50085,9.98563,,,,,11.54100
2011-09-26,82.97427,90.73412,90.91357,,40.15139,69.76089,79.16936,10.16615,,,,,11.83900
2011-09-27,83.92751,91.74887,91.94289,,40.19833,69.53802,78.64197,10.29916,,,,,12.23300
2011-09-28,82.25549,89.87549,90.03246,,39.74770,69.25944,78.65701,9.75760,,,,,11.65800
2011-09-29,82.84924,90.58583,90.82005,,39.67256,69.18512,78.65701,9.57708,,,,,11.69400
2011-09-30,80.88039,88.32213,88.65226,,38.88390,69.53181,79.15423,9.18754,,,,,11.40700
2011-10-03,78.39585,85.80868,85.97764,,38.41515,69.66108,79.88723,8.44645,,,,,10.51000
2011-10-04,80.11472,87.68988,87.77111,,38.29702,69.05212,79.47961,9.01652,,,,,11.25900
2011-10-05,81.70861,89.31348,89.51781,,38.76482,69.33791,79.14742,9.29205,,,,,11.70000
2011-10-06,83.28680,90.92927,91.15533,,39.36491,69.05831,78.59644,9.75760,,,,,11.70000
2011-10-07,82.64613,90.32042,90.50813,,39.39796,68.99612,78.18883,10.08064,,,,,11.59900
2011-10-10,85.44322,93.34123,93.55701,,40.24376,69.12666,77.36602,10.66020,,,,,11.88100
2011-10-11,85.41194,93.43491,93.63502,,39.79963,69.31308,77.62265,10.73621,,,,,12.20300
2011-10-12,86.19324,94.25452,94.40698,,40.72573,69.41874,77.35844,11.40129,,,,,12.45000
2011-10-13,86.06825,94.06718,94.25101,,40.55563,69.48087,77.66795,11.15426,,,,,12.90300
2011-10-14,87.49023,95.67517,95.86514,,40.83916,69.43739,77.28294,11.58181,,,,,13.57800
2011-10-17,85.84949,93.84860,94.08723,,40.60288,69.38763,77.78876,10.93573,,,,,13.11300
2011-10-18,87.56835,95.68298,95.95872,,40.82024,69.62999,77.70570,11.61981,,,,,13.24000
2011-10-19,86.47453,94.55112,94.75010,,40.68796,69.81025,77.82647,11.31578,,,,,13.05500
2011-10-20,86.86517,94.96484,95.20235,,41.04705,69.96555,77.66795,11.25877,,,,,13.11000
2011-10-21,88.53716,96.76796,96.94902,,41.54319,70.19553,77.52452,11.61031,,,,,13.30400
2011-10-24,89.66224,97.95444,98.21226,,42.66777,70.55594,77.48676,12.25638,,,,,13.82500
2011-10-25,87.92774,96.04984,96.30183,,41.91175,70.90390,78.15100,11.94285,,,,,13.35300
2011-10-26,88.77151,97.02555,97.27655,,42.09130,70.85417,77.57738,12.58892,,,,,13.39600
2011-10-27,91.83424,100.40542,100.63733,,42.71029,70.84178,76.64127,13.63404,,,,,14.16000
2011-10-28,91.92800,100.38204,100.62957,,42.58271,71.11522,77.10178,13.89057,,,,,14.33600
2011-10-31,89.56847,97.96227,98.09530,,42.18579,71.27676,78.13599,13.39651,,,,,13.17700
2011-11-01,87.19331,95.23026,95.49087,,41.43290,71.63345,79.07313,12.61742,,,,,11.65400
2011-11-02,88.56842,96.78355,96.99583,,41.82742,71.89539,78.88398,13.19699,,,,,11.72800
2011-11-03,90.20914,98.54767,98.76589,,42.24096,71.93282,78.51338,12.67443,,,,,11.77000
2011-11-04,89.69351,97.94663,98.15768,,42.19815,72.07622,78.74787,13.02597,,,,,11.63700
2011-11-07,90.20914,98.55550,98.75810,,42.05553,71.78935,78.83862,12.86445,,,,,11.63000
2011-11-08,91.28733,99.82004,100.04475,,42.15061,71.34660,78.48309,13.15899,,,,,11.99200
2011-11-09,87.99026,96.13571,96.35640,,41.25704,71.15952,79.17900,12.23738,,,,,11.79700
2011-11-10,88.78716,97.04117,97.29211,,41.29981,70.80402,78.79321,12.39890,,,,,12.40500
2011-11-11,90.52168,98.86771,99.10899,,41.84645,70.67934,78.43020,13.13048,,,,,12.98100
2011-11-14,89.64660,97.93102,98.15768,,41.56599,70.67314,78.92184,13.01647,,,,,12.93300
2011-11-15,90.11540,98.41499,98.70352,,41.45667,70.60450,78.81596,13.04497,,,,,13.29400
2011-11-16,88.66217,96.85387,97.06599,,41.05265,70.37997,79.10336,12.57942,,,,,13.14500
2011-11-17,87.24020,95.31611,95.52203,,40.85302,69.82502,79.26222,12.13287,,,,,12.70000
2011-11-18,87.11519,95.21465,95.39731,,40.82452,69.93729,78.96724,11.96185,,,,,12.44600
2011-11-21,85.55256,93.40369,93.61160,,40.36344,69.65044,79.18655,11.83834,,,,,12.21100
2011-11-22,85.09943,93.03683,93.23729,,40.05446,69.46955,79.42861,11.49630,,,,,11.90200
2011-11-23,83.30241,90.98389,91.17875,,39.33203,69.11411,79.70090,10.87873,,,,,11.29800
2011-11-25,83.05240,90.81216,90.95258,,39.33203,68.83974,79.19410,10.69821,,,,,10.97200
2011-11-28,85.53696,93.44270,93.60381,,40.21134,68.87091,79.20175,10.91673,,,,,11.82500
2011-11-29,85.78697,93.70813,93.93911,,40.47276,68.71503,79.05042,10.65070,,,,,11.81000
2011-11-30,89.30283,97.56417,97.78340,,41.16198,69.02682,78.58905,11.21127,,,,,12.31300
2011-12-01,89.24031,97.54856,97.75219,,41.34328,69.18704,78.56634,11.19226,,,,,12.22700
2011-12-02,89.19346,97.46268,97.73661,,41.57767,69.77524,78.91492,11.57231,,,,,12.13200
2011-12-05,90.16224,98.52428,98.74252,,41.81207,70.29466,78.86941,11.54380,,,,,12.58500
2011-12-06,90.24040,98.55550,98.79708,,41.99862,69.91917,78.66480,11.34428,,,,,12.45400
2011-12-07,90.53728,98.92236,99.10899,,41.86468,70.35720,79.02100,11.37278,,,,,12.29300
2011-12-08,88.58404,96.75234,97.01141,,41.59201,70.11942,79.42265,10.65070,,,,,11.93700
2011-12-09,90.08416,98.39157,98.60995,,41.95079,69.85033,78.87701,11.11625,,,,,12.14700
2011-12-12,88.78716,96.95528,97.19075,,41.72594,69.85658,79.14987,10.82172,,,,,12.05500
2011-12-13,87.94336,96.04984,96.29400,,41.56809,70.09442,79.51359,10.41318,,,,,11.46000
2011-12-14,86.95893,95.02728,95.23349,,41.49633,70.21329,79.84708,10.05213,,,,,10.65100
2011-12-15,87.28709,95.37074,95.59221,,41.64466,70.32596,79.77884,10.02363,,,,,10.68600
2011-12-16,87.34960,95.51212,95.74039,,41.84074,70.72017,80.16537,10.41318,,,,,10.86800
2011-12-19,86.45891,94.49094,94.72669,,41.78812,70.97053,80.43817,9.88111,,,,,10.53500
2011-12-20,89.03719,97.35027,97.56506,,42.30953,70.92046,79.71066,10.42268,,,,,10.71500
2011-12-21,89.30283,97.53879,97.72099,,42.42912,70.62006,79.45299,10.52719,,,,,10.47900
2011-12-22,90.14665,98.40285,98.70174,,42.59176,70.98927,79.55150,10.59370,,,,,10.72700
2011-12-23,90.85873,99.28263,99.48632,,42.78790,70.77026,79.22565,10.76472,,,,,10.73500
2011-12-27,90.95306,99.36119,99.54912,,42.95872,71.03902,79.27040,10.61270,,,,,10.72000
2011-12-28,89.83696,98.05723,98.34866,,42.75659,71.17083,79.77149,10.15665,,,,,10.55200
2011-12-29,90.65439,99.07056,99.28238,,43.01165,71.13323,79.87025,10.19465,,,,,10.89800
2011-12-30,90.30855,98.58356,98.82727,,43.03568,71.43462,80.15109,10.18515,,,,,10.83200
2012-01-03,91.64472,100.15459,100.44354,,43.17527,71.37812,79.64247,10.59370,,,,,11.12800
2012-01-04,91.80190,100.31170,100.52983,,43.10304,71.43462,79.39191,10.30866,,,,,10.69900
2012-01-05,92.10055,100.57878,100.85935,,42.91539,71.12697,79.40710,10.42268,,,,,10.57300
2012-01-06,91.91195,100.31955,100.63969,,42.78062,71.40324,79.71836,10.61270,,,,,10.73700
2012-01-09,92.05344,100.56308,100.76521,,42.83839,71.29646,79.73357,10.86923,,,,,10.49900
2012-01-10,92.83939,101.43499,101.67533,,42.98756,71.49741,79.57413,11.41079,,,,,10.62400
2012-01-11,92.93369,101.48999,101.75378,,42.94429,71.48484,80.03725,11.63881,,,,,10.63200
2012-01-12,93.13804,101.73350,101.99702,,42.88655,71.64809,79.87025,11.99986,,,,,10.53400
2012-01-13,92.74506,101.20717,101.60475,,42.83839,71.90553,80.22701,11.87634,,,,,10.62400
2012-01-17,92.99660,101.59995,101.80088,,42.92500,72.12537,80.30293,12.03786,,,,,10.46500
2012-01-18,94.03407,102.72327,102.93852,,43.04530,71.98090,80.05238,12.33239,,,,,10.85500
2012-01-19,94.53709,103.26527,103.51915,,43.10786,71.96207,79.57413,12.75044,,,,,11.09000
2012-01-20,94.53709,103.65020,103.49561,,43.10786,71.77995,79.30080,12.67443,,,,,11.52100
2012-01-23,94.63140,103.38309,103.58977,,43.25707,71.67323,79.12619,12.86445,,,,,11.12500
2012-01-24,94.48994,103.26527,103.49561,,43.36776,71.93069,79.21725,13.36801,,,,,11.16300
2012-01-25,95.32310,104.12933,104.35865,,43.74791,72.17557,79.59685,13.68154,,,,,11.23900
2012-01-26,94.83577,103.59519,103.82516,,43.85378,72.74074,80.02202,13.48202,,,,,11.16200
2012-01-27,94.71002,103.54806,103.76237,,43.69497,72.84749,80.26499,13.87157,,,,,11.46500
